user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
VLKpk6qS6SHvoQQvzNNxxA,All I Need Is You,Johanna Lindsey,Harper Collins,9780062106438,English,7,4.5
m8z665Ln84Lv5DxchmxHAk,Buckled,Pam Godwin,Heartbound Media| Inc.,9781722374075,English,0,4.8
WFqLivmd6epVZd5uHfHdDz,News of the World: A Novel,Paulette Jiles,HarperCollins,9780062409225,English,5,4.5
ftoTK8BEsBxSsN9SebWvb9,Riders of the Dawn: A Western Duo,Louis L’Amour,Blackstone Publishing,9781538474556,English,4,4.6
YB9QsNgczPPwAfFDVQit6Z,Grant,Jennifer Ashley,Jennifer Ashley,9781941229873,English,3,4.7
ezFwG5LiQRuhZ6mh6G6FmH,Strike of the Mountain Man,William W. Johnstone,Pinnacle Books                ,9780786030422,English,0,4.7
jbaKftAnNgcFB5srmLkefE,Warlock,Oakley Hall,New York Review of Books,9781590178232,English,0,4.8
BbogvKBshaWajSaeB5CUJq,A Real Cowboy Rides a Motorcycle (Wyoming Rebels),Stephanie Rowe,Authenticity Playground| LLC,9781940968148,English,8,4.8
6n7U2Ek29FFZcNPdPyygme,Raylan: A Novel,Elmore Leonard,Harper Collins,9780062119483,English,2,4.0
b77cjj9DYveXWACTaTRJZs,The Honeymoon,Lorhainne Eckhart,Lorhainne Eckhart,9781928085089,English,7,4.2
T9Fa4FC9TRy2jnrHdhNcH3,The Hostile Trail,Charles G. West,Penguin,9781101662793,English,8,4.8
b2oCFGYCPxWz6J6ZtiuSxM,Her Reluctant Rancher,Anne Marie Novark,Anne Marie Novark Books,,English,7,4.6
ZzFNPm4B8io2TZDbCFnaDb,This Love,Kelly Elliott,Hachette UK,9780349418490,English,3,5.0
goECnMLjU5ASn9j39iHyFo,Redemption's Edge,Shirleen Davies,Avalanche Ranch Press LLC,9781941786079,English,1,4.6
7WDjRmEyrJnDAMVseVVY7N,Give Hope a Chance,SJ McCoy,Xenion| Inc,9781946220240,English,7,4.8
oPyoqoKG84pZ2csYdCNWYF,The Unexpected Bride,Cynthia Woolf,Firehouse Publishing,9781938887826,English,2,4.7
SdzmCDtj6BA46bSbHYC9bP,Jet (The Marked Men| Book 2),Jay Crownover,HarperCollins UK,9780007536306,English,4,4.5
3gtryftNYeYA2FY4kRYeWg,Ralph Compton Showdown At Two-Bit Creek,Joseph A. West,Penguin,9781440673771,English,0,4.6
HFUnsZGwD8h9h24W4L64dr,The Orchardist: A Novel,Amanda Coplin,Harper Collins,9780062188526,English,2,4.1
BtKryKJ5L9EiZB9qMkKpQA,Her Billionaire Rancher Boss,Genevieve Turner,Penny Bright Publishing| LLC,,English,2,4.4
JJFC7AS8a4XHa2FGaWZYHg,Rocky Mountain Heat,Vivian Arend,Arend Publishing Inc.,9781941456187,English,0,4.7
Btu6qmoYBNPxERNHRLpihy,Dragon Teeth,Michael Crichton,HarperCollins,9780008173081,English,3,4.1
ge9JWgkRJDBQh3G7nyEi4K,The Wren,Kristy McCaffrey,K. McCaffrey LLC,9780997665123,English,6,4.6
g9fArZndjvtFUNbcnAZaph,Lucky in Love,Carolyn Brown,Sourcebooks| Inc.,9781402228377,English,0,4.4
GpTe259FQK55jBLESVmX4S,Loved by You,Cheyenne McCray,Cheyenne McCray LLC,9781939778376,English,8,4.6
mfR2KqFtbdfUGX2adG6Wna,Lonesome Dove,Larry McMurtry,Pan Macmillan,9781447206149,English,0,5.0
3txZ6aCuApf34PKf5AFvMh,Mail Order Bride: Westward Winds: A Clean Historical Cowboy Romance,Linda Bridey,Gold Crown Publishing,9781635019698,English,0,4.6
gjsnw995h4J3dhxriFEZoB,The Searchers,Alan Le May,Pinnacle Books                ,9780786031436,English,6,4.3
nipAwz3WEuxF2DCx3hhZq8,Between Hell and Texas,Dusty Richards,Pinnacle Books                ,9780786029198,English,6,4.4
dUb3maBTTDD8dqB8ArR8pc,Saving Grace,Sandy James,James Gang Publishing,9781940295008,English,2,4.6
WuBEhdTStuPuMZe44bER83,Loving Lauren,Jill Sanders,Jill Sanders,9781497346215,English,8,4.4
dYEYryVmwM5bYxxp73fVDg,Texas Mail Order Bride,Linda Broday,Sourcebooks| Inc.,9781492602828,English,8,4.7
AuKv79RygpnzcAhvphXvff,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,Vintage,9780307762528,English,4,4.5
CxnTRuofgHUgSqr8ZZXQ2w,Walker's Wedding,Lori Copeland,Harvest House Publishers,9780736939850,English,5,4.7
B44UeHsv5hjQtp6cgArzgy,Cry of the West: Hallie: Book 1 in Finding Home Series,Verna Clay,M.O.I. Publishing,,English,5,4.7
mUVNze5VBmhTnRc6nQk9Rh,Destiny| Texas,Brett Cogburn,Pinnacle Books,9780786036707,English,2,4.9
CN5RX4AGYCRMZwgrDfp7rn,The Cold Dish,Craig Johnson,Penguin,9781101043943,English,2,4.4
fAwkm734PUMgPJeSPwpLVH,Here to Stay (historical western romance),Kristine Raymond,Kristine Raymond,,English,9,4.4
XtfdScQXtegaBf25dGVR2M,The Black Hole|This book is a sequel to The Devil's Double| which was made into a feature film of the same name,Latif Yahia,AMG,,English,6,4.7
FdXbuMWgbJSXa6Drjxn96u,The Border Legion,Zane Grey,The Floating Press,9781775452928,English,3,4.8
baUv28QZsbzFMBpAhNFWce,The Hunger: "Deeply disturbing| hard to put down" - Stephen King,Alma Katsu,Random House,9781473542419,English,2,3.9
grvVwra4VHbKFeQ8gEswoM,When the Dust Settles,Mary Calmes,Dreamspinner Press,9781634778435,English,8,4.8
NroofarLcxzPmrxtKEQEy3,Texas Rebel,Jean Brashear,Jean Brashear,9780991209316,English,6,4.9
UWt2RT4LffwrjdQCTMKeXw,Heartless,Diana Palmer,HarperCollins UK,9781408900154,English,0,4.5
2ubjpLgUhAw3xKr4vG38bm,Mail Order Bride - Bryony's Destiny,Karla Gracey,KG Publishing House,,English,0,4.5
aizkj3LcNN96vQCfZdtjrV,The 8th Western Novel MEGAPACK®: 4 Classic Westerns,Dean Owen,Wildside Press LLC,9781479421886,English,6,4.8
CSPNGTaKbYhGLy7fh6Q5Bz,Mississippi Blood (Penn Cage| Book 6),Greg Iles,HarperCollins,9780007483501,English,7,4.6
YobSDsHSuH3AsUhkYv6nWH,The Cowboy Takes A Bride,Kristi Rose,Vintage Housewife Books,9781944513153,English,2,4.6
9UGuWNXCGJFoLERWjs2n6G,CHACHA CHAUDHARY,PRAN KUMAR SHARMA,Prans Features LLP,,Hindi,4,4.6
9Wcadbf98pmqddsv4wWfgA,Little Fires Everywhere: The New York Times Top Ten Bestseller,Celeste Ng,Hachette UK,9781408709702,English,8,4.2
TVyz745JVuG2fmAM24RGbH,Girl| Woman| Other: WINNER OF THE BOOKER PRIZE 2019,Bernardine Evaristo,Penguin UK,9780241985007,English,6,4.5
RbJSxTwzZeTiQDYz2nd7yg,The Tea Girl of Hummingbird Lane: A Novel,Lisa See,Simon and Schuster,9781501154843,English,7,4.4
kMWYDqVTgCM93cCq5jgViZ,Almond: A Novel,Won-pyung Sohn,HarperCollins,9780062961402,English,3,4.8
DXZtwfNdc3cKTXTMQ8fvzE,Sister Of My Heart,Chitra Divakaruni,Random House,9781409010135,English,4,4.2
AECrLx8NdAF4WVqZAscdfr,On Earth We're Briefly Gorgeous,Ocean Vuong,Random House,9781473564473,English,5,4.1
jkbiKDdiMSkVkDcG2ga6hN,China Rich Girlfriend: There's Rich| There's Filthy Rich| and Then There's China Rich...,Kevin Kwan,Atlantic Books,9781925575460,English,0,4.6
BeUa76xe5ESziTEQmboLca,A Place for Us,Fatima Farheen Mirza,Random House,9781473552517,English,4,4.4
C7LKd2zdGw4PJUQtBVrLWN,The Joy Luck Club,Amy Tan,Random House,9781407072852,English,2,4.1
GXhGiTK4Hcxq9bi8iBBXgg,The Girl Who Wrote in Silk,Kelli Estes,Sourcebooks| Inc.,9781492608349,English,1,4.3
K7Zk9HNRvsfEF5TTYap5Uh,Erotic Stories for Punjabi Widows: A Novel,Balli Kaur Jaswal,HarperCollins,9780062645135,English,1,4.0
Q8ofWYypMXRWzwehnp4DQN,The Magic of Ordinary Days,Ann Howard Creel,Penguin,9781101126967,English,2,4.5
fHD4qKgxvYpRCdYd7aLPmu,Gusty Lovers and Cadavers,Anne R. Tan,Rusty Chicken Books,,English,5,4.2
RscsPCqPzQuKtsheNkZvbU,Interpreter of Maladies,Jhumpa Lahiri,HarperCollins UK,9780007381647,English,5,4.0
KJpcVniywUDaXJA7xbUCH6,The Ghost Bride: A Novel,Yangsze Choo,Harper Collins,9780062227386,English,1,4.3
ECRWMwQA6TjebbuBKgUJG9,A Winter Night: English Translation of 'Poos ki Raat',Premchand,GENERAL PRESS,9788180320804,English,6,4.1
eW66oH2WDWWrwLmAFeUzBP,Before We Visit the Goddess: A Novel,Chitra Banerjee Divakaruni,Simon and Schuster,9781476792026,English,8,4.1
DgRP89JqZaQJ694Gb7tF9i,Mango Cake and Murder: A Funny Quick Read Culinary Mystery,Christy Murphy,Christy Murphy,,English,2,4.4
kaV9bR5bfjGbbUU9Bbw5ht,Little Gods: A Novel,Meng Jin,HarperCollins,9780062935977,English,5,3.8
8jX5CVpxtZersFLyJdwtJG,Searching for Sylvie Lee,Jean Kwok,Hachette UK,9781529398267,English,1,4.0
NbPpiata6dgn95F9cdXj7r,The Last Story of Mina Lee: A REESE'S BOOK CLUB PICK,Nancy Jooyoun Kim,Hachette UK,9781472281609,English,3,5.0
oM538McsA4JkXWsKChUa4G,American Dervish: From the winner of the Pulitzer Prize,Ayad Akhtar,Hachette UK,9780297865469,English,3,4.0
NMU5UjAV8gvJWYMnaUZSdy,The Sympathizer: Winner of the Pulitzer Prize for Fiction,Viet Thanh Nguyen,Hachette UK,9781472151384,English,2,4.5
2VsvcQR7WfNy7J8i7HmTL4,In the Shadow of the Banyan: A Novel,Vaddey Ratner,Simon and Schuster,9781451657722,English,5,4.4
MKtrcNRsoyHZwxA24t9jWu,America Is in the Heart,Carlos Bulosan,Penguin,9780525505815,English,2,5.0
9zCcDD8kGUdKuwqYvU6dE7,Tropic of Orange,Karen Tei Yamashita,Coffee House Press,9781566895026,English,6,5.0
HBD662xXDTffV76Ftx6Zjz,Three Souls: A Novel,Janie Chang,Harper Collins,9780062293213,English,8,4.5
GxNRYjXUP3s2Vp2bRc55CC,The Moon in the Palace,Weina Dai Randel,Sourcebooks| Inc.,9781492613572,English,4,4.7
BwzEgrDT6Pzu4kZmzhbsqL,Monkey: Folk Novel of China,Wu Ch'êng-ên,Grove/Atlantic| Inc.,9780802198846,English,3,4.5
i36H4odNbojnBnLJSaHnzj,Secret Daughter: A Novel,Shilpi Somaya Gowda,Harper Collins,9780062266675,English,8,4.1
ZTAcKCFZHmwb8XBi4sbtEh,Bound to Him Box Set: Episodes 7-9,Em Brown,Wind Color Press,9781942822936,English,5,4.5
7ZeXZDmk3NLXwaqjhysZvc,Before She Sleeps: A Novel,Bina Shah,Open Road Media,9781504055161,English,4,4.5
7uvfJoniDqwRJkimE34wW2,The Inheritance of Loss,Kiran Desai,Open Road + Grove/Atlantic,9781555845919,English,5,3.8
WUwBQnGmuDABMkQf3vBsA9,The Hidden Flower: A Novel,Pearl S. Buck,Open Road Media,9781480421165,English,7,4.2
J5gEt4y9cmCtouhBexjDL3,Anna Dressed in Blood,Kendare Blake,Noura Books,9786021606995,Indonesian,0,4.2
e5xDHvR5WAyUaW6Uqqm9pY,IQ: ‘The Holmes of the 21st century’ (Daily Mail),Joe Ide,Hachette UK,9781474607193,English,4,3.8
TcjBFyYSYzC3b3FwPcdBCx,2040: The Battle for Life: A Story of Tomorrow,Sanjay Mittal,Sanjay Mittal,,English,3,5.0
fFAotrp4keUQrEHUhjvWVC,The Expatriates,Janice Y. K. Lee,Hachette UK,9781408706879,English,8,4.0
Wm33BjXGqJVppHY9WDqMf5,Ten Tangled Tales: For| Life's not a Fairy Tale!,Suduhita Mitra Sankhe,Suduhita Mitra,9781736382417,English,8,5.0
HjYgfhXeepBtUBSzBBadDh,The Third Son: A Novel,Julie Wu,Algonquin Books,9781616202668,English,5,4.0
7en6J5r3QWRAQcb7LK64dm,Spring Fling Kitty,Rachelle Ayala,Rachelle Ayala,9781534779570,English,1,4.8
Jmfq5D5vJLNfqWVaj57Yoy,Aza Comics The Keepers: Origins,Jazmin Truesdale,Aza Entertainment,,English,8,4.6
EaDHoi8px55kKQWNaVTrKx,Orders is Orders,L. Ron Hubbard,Galaxy Press  LLC,9781592127061,English,9,4.2
gWn4H8zkjZBdjoyGTmCWS9,Honolulu: A Novel,Alan Brennert,St. Martin's Press,9781429977739,English,6,3.6
K9ovEFRXYbFuiKPiJvBeQM,Blaze Brothers,Matthew Scott Krentz,Blaze Comics,9781628908725,English,3,4.8
dR9zYdLpM8PevHFWzuxkob,Tell A Thousand Lies,Rasana Atreya,Rasana Atreya,,English,6,4.1
BjaqF5izos69w3y3bmbFwx,The Last Kingdom Series Books 1-6: The gripping| bestselling historical fiction series (The Last Kingdom Series),Bernard Cornwell,HarperCollins UK,9780007511464,English,9,4.7
gpJ8AAkFYv9tr7m3qkaH6n,Grace,David Adams,David Adams,,English,4,4.1
9jaGdsY78u3TfVXvsamNdF,Memoirs of a Geisha,Arthur Golden,Random House,9781407019666,English,8,4.1
bakZXHkzZry2kfdCuLUiuU,Crazy Rich Asians: The international bestseller| now a major film in 2018,Kevin Kwan,Atlantic Books Ltd,9781782393313,English,7,4.3
P9FVKqKHNWkwwJHJ3Qpacj,Gates Of Fire: One of history’s most epic battles is brought to life in this enthralling and moving novel,Steven Pressfield,Random House,9781407066592,English,8,4.6
7twudMyBbNJoJgWykdP9xd,The Mirror and the Light (The Wolf Hall Trilogy| Book 3),Hilary Mantel,HarperCollins UK,9780007481095,English,8,4.7
4iUFmzag7opZ7TPiTr64SF,The Prisoner of Heaven: The Cemetery of Forgotten Books 3| Book 3,Carlos Ruiz Zafon,Hachette UK,9780297868125,English,4,4.2
E4ZJ7Kz6PUmtAMMVMjUz8D,Veronika Decides to Die: A Novel of Redemption,Paulo Coelho,Harper Collins,9780061835438,English,0,4.3
hC9gi5yZisMHbMA5xFjgzF,The Empire of Gold: A Novel,S. A. Chakraborty,HarperCollins,9780062678188,English,3,4.8
F5eXAx9XdnSvEwUYuwqidk,The Dragon Republic,R. F. Kuang,HarperCollins,9780062662613,English,9,4.3
kphh55yLui7TVL2M8x43QB,Lovecraft Country: A Novel,Matt Ruff,HarperCollins,9780062292087,English,3,4.4
ACjbzoNzdvkRuVcKRXjKbm,A Place for Us,Fatima Farheen Mirza,Random House,9781473552517,English,6,4.4
8FMjAsVgEAKhXqxvMyD9Ss,The Class,Erich Segal,Hachette UK,9781444768534,English,8,4.8
ZjwFR7dxP5jigrVJSU7Bvw,The Henna Artist: A Novel,Alka Joshi,MIRA,9781488055447,English,2,4.5
7UyNPApxzKuTB3PdoVyNf3,Erotic Stories for Punjabi Widows,Balli Kaur Jaswal,HarperCollins,9780008209902,English,6,3.9
iiF2KmBgorHUic6fNZXX4F,Factotum,Charles Bukowski,Harper Collins,9780061842412,English,9,4.1
fK6YR5pLEXDkcgKkz4kHcy,The Joy Luck Club,Amy Tan,Random House,9781407072852,English,2,4.1
BjHfURNY47DL7iuTFDwAZS,A Woman is No Man: an emotional and gripping New York Times best selling debut reading group novel,Etaf Rum,HarperCollins UK,9780008341077,English,4,4.5
anS8mRTD29m47kfadvQLv4,Son of the Hawk,Charles G. West,Penguin,9781101662878,English,0,4.7
hbfYLYWz6fjNyaAPHkBemc,A Grain of Wheat,Ngugi wa Thiong'o,Penguin,9781101584859,English,4,4.4
2DB5qhhqW6z4KJPpkVPKiq,Interpreter of Maladies,Jhumpa Lahiri,HarperCollins UK,9780007381647,English,0,4.0
AYb32DADV4z6dYV2oHyZwF,Middlesex,Jeffrey Eugenides,HarperCollins UK,9780007528653,English,9,4.2
74Xt7LSrf9bEW5wtPjfJFP,The Tattooist of Auschwitz: A Novel,Heather Morris,HarperCollins,9780062797162,English,2,4.4
FvGv6vvp8nJmxCefDq8y3V,Daisy Jones and The Six: The must-read bestselling novel,Taylor Jenkins Reid,Random House,9781473559707,English,6,4.3
mGjjfHMMXcPMcFjVCvppyp,Revenge,Yoko Ogawa,Random House,9781446485002,English,6,4.5
UPwNAj6JcZ3bAngwes9PTJ,Raven 3: Odin's Wolves,Giles Kristian,Random House,9781409011859,English,5,4.8
Cm6VqBa5BscKDjCvD7abKR,Vespasian 1-3: Tribune of Rome| Rome's Executioner| False God of Rome,Robert Fabbri,Atlantic Books Ltd,9781782395409,English,6,4.7
CFnZrUygY3LbLtxLan8Dxn,Hero of Rome (Gaius Valerius Verrens 1),Douglas Jackson,Random House,9781407055053,English,5,4.1
YasJ6JjTMhsq79foNqzWLe,The Stationery Shop,Marjan Kamali,Simon and Schuster,9781982107505,English,4,4.4
UNCzaHNNM8WoAqJ5TxGYnc,The Ground Beneath Her Feet,Salman Rushdie,Random House,9781409058779,English,0,4.0
i9X5KA3JEPr7rX7gFfQG94,The Broken Wings,Kahlil Gibran,Read Books Ltd,9781447492733,English,9,4.7
hvB6WUW4cFnEUPhMpTSLuG,The House Girl: A Novel,Tara Conklin,Harper Collins,9780062207524,English,3,4.3
gGix6GH48WoHTMymL3vAbi,The Casual Vacancy,J.K. Rowling,Hachette UK,9781405519229,English,8,3.7
BPyanxb3BKRz3RmAXJPZUw,The Meursault Investigation: A Novel,Kamel Daoud,Other Press| LLC,9781590517529,English,1,4.2
nR3dKbQYsnRRSAQ3y2r39E,There There,Tommy Orange,Random House,9781473553392,English,1,4.4
Ct3PSsm5V3shzL3eM5A9Da,War of Don Emmanuel's Nether Parts,Louis de Bernières,Random House,9781448113798,English,1,4.4
3HSxuX5iHvfuiNfT6iCxxp,El matadero,Esteban Echeverría,Instituto Distrital de las Artes – Idartes,9789588898353,Spanish,7,4.4
7vD8F89J5xDC7ucoZPWtNc,Little Gods: A Novel,Meng Jin,HarperCollins,9780062935977,English,6,3.8
4RMVf3cJVxjVkV3ycFsLAu,The Power and the Glory,Graham Greene,Random House,9781409017431,English,7,4.2
jgYENCCbBLkWjUV2jbqCtm,The Blacker the Berry,Wallace Thurman,Courier Corporation,9780486120126,English,2,4.2
9TxfNWRFq8cfgirdYJm24k,The Locksmith's Daughter: A Novel,Karen Brooks,HarperCollins,9780062686589,English,1,4.7
4DBWAs58MwFTcepHEDpcQt,Forever Amish,Kate Lloyd,David C Cook,9781434707918,English,0,4.7
6TNuVdB7sdwXjJXRGZ8T9E,The Invention of Wings,Sue Monk Kidd,Hachette UK,9781472212764,English,6,4.2
QG65X7TQiXNKhUdbVzEc69,A Sister’s Sorrow,Kitty Neale,HarperCollins UK,9780008270896,English,8,4.9
MZt3ZCox9ibKPVgEaZQcNM,When the Moon Is Low: A Novel,Nadia Hashimi,HarperCollins,9780062369628,English,4,4.4
dMZga2U8sGhej7VpcLodEf,The Assistant,Bernard Malamud,Atlantic Books Ltd,9781782393542,English,6,4.0
CKxNoTnz6RE6hF4592R9oS,These Ghosts Are Family: A Novel,Maisy Card,Simon and Schuster,9781982117450,English,2,4.8
HeQ2dgz6atgUXkNaBxgFdc,Spider Woman's Daughter,Anne Hillerman,Harper Collins,9780062270504,English,9,4.4
9PigrioSfPsCo5sr7z3TEU,Dracula,Bram Stoker,Simon and Schuster,9781476788104,English,6,4.4
XnnqDLZb9LWrrVUNGEw72X,Petals on the Wind,V.C. Andrews,Simon and Schuster,9781451636956,English,7,4.7
d5YtQczqbhRkjqLfBfxdzQ,Conflicted - Book 6,Chrissy Peebles,Dark Shadows Publishing,,English,2,4.8
BQ8tooyydaLk5kWGJAfz2Z,The Duke's Shotgun Wedding,Stacy Reid,Entangled: Scandalous,9781622665495,English,8,4.4
QSZeFBRvKzMGgnGBzRU9gX,The Spinster Bride,Jane Goodger,Kensington Books,9781601831637,English,5,4.6
ECLGyRppsAzdhxDKuRfdi5,Dark Dreams - Book 2 (A Vampire & Paranormal Romance),Chrissy Peebles ,Dark Shadows Publishing,,English,6,4.7
RbbwKd2pyFXQ5bePkQvTK4,Destined (Book #4 in the Vampire Journals),Morgan Rice,Morgan Rice,9780982953754,English,9,3.9
B6UkbuWhkGtjpGiqpDPEkt,Brides of Prophecy Box Set: Three paranormal romance novels,Brooklyn Ann,Broken Angels,,English,6,4.3
8rbRnLWCYz2vcytJjbU6jr,Close Obsession (The Krinar Chronicles: Volume 2),Anna Zaires,Mozaika Publications,9780988391321,English,0,4.1
Fs24ygXRkHTWRakaKyfJQU,The Haunting of Hill House,Shirley Jackson,Penguin UK,9780141927541,English,7,3.9
Uqp4kBaUr2JZ25ahGZfbKV,A Match For Marcus Cynster,Stephanie Laurens,Savdek Management Proprietary Limited,9780992278984,English,9,4.3
6TfhCPdxSZGZLRmAWQfimz,The Haunted Heist,Angie Fox,Moose Island Books,9781939661340,English,6,4.8
cj4SsW2dwxcyghtGQxGvjt,Seduced by a Marquis (Regency Unlaced 8),Carole Mortimer,Carole Mortimer,9781910597415,English,9,4.6
DRX489TBkc7GDrzpR4CpoW,Alpha Dragon Awakes| part three,TJ Shaw,Forgotten Dreams Publishing| LLC,9781948175104,English,4,4.8
92VR8ZwmqE3NtM3Pk8NPbj,Toxic,Kristen Middleton,Kristen Middleton,,English,7,5.0
bqDU9QrazpTjyGSwahj2rr,The Complete Poetry of Edgar Allan Poe,Edgar Allan Poe,Penguin,9781101042496,English,5,4.1
V4YLBy87J9rCb9eDG7PEMs,Ghost Story,Peter Straub,Hachette UK,9780575087361,English,2,4.3
c7GgwBVTW4uWvFnxHhqA3C,The Woman in Black,Susan Hill,Random House,9781446485279,English,8,4.0
HYRufjq6QexLVXTdA53G45,Carmilla,J. Sheridan LeFanu,Simon and Schuster,9781625583833,English,4,4.5
DuuHpd6TkM2NJMkCjFxPaF,The Haunting of Maddy Clare,Simone St. James,Penguin,9781101577233,English,3,4.2
AH3RikAjenAnYQTyJ7z835,Donzela de Aço (Reinos Divididos| Livro 1),Kim Richardson,Riverbend Press,9781311965332,Portuguese,9,4.7
bCVhn3WtXJicTWCgTif9Fw,A Demon and His Witch,Eve Langlais,Eve Langlais,9781927459034,English,4,4.6
Q5345ns7mELvK6SQTQZjm9,A New Adult PNR Erotic Romance"Soul of A Vampire" Novel (A Vampire New Adult Witches| Werewolves| New Adult Romance) Book 2,Rachel E Rice,Millennium Books,,English,5,4.6
4BZftVcsejPjPG5cFKMDfr,My Best Friend's Husband,Cassandra Dee,Cassandra Dee Romance,,English,5,4.4
PZQRpfwqdt4ZRmz98dxYrn,Secrets at Pemberley ~ A romantic Regency mystery for Jane Austen fans,Penelope Swan,Wisheart Press,9780994292421,English,6,4.7
dk93eqQae7r7UG9o8Rqso6,Redeemed,Lane Hart,Editor's Choice Publishing ,9781537798578,English,9,4.5
56DzRyAjGigZ4Ce7jVczgk,Tangled up in Ice,Charlotte Byrd,Byrd Book Llc,,English,4,4.4
isdnn4LmQn64CqoDrhEuSa,El pozo de todas las almas,Amaya Felices,Amaya Felices Otal,,Spanish,5,4.6
eFTSXG6ovKzJRB5SNoiF4j,Wuthering Heights (Illustrated),Emily Brontë,Top Five Books LLC,9781938938221,English,5,4.3
frhLx3hPUV5kmNpAwbMz2M,Beauty of the Beast #1 The Mystic Rose: Part B: A Vow Of Love And The Challenge,Kristie Lynn Higgins,Kristie Lynn Higgins,,English,4,4.5
FJY5UGmKzS6mZzGKvJHfr6,Blood of Life: Cora's Choice Billionaire Vampire Bundle 1-3,V.M. Black,Swift River Media Group,,English,8,4.4
inDbdDDhprMfuizTYYxU6m,Mexican Gothic: a mesmerising historical Gothic fantasy set in 1950s Mexico,Silvia Moreno-Garcia,Hachette UK,9781529402667,English,8,4.0
jpSFJNqKSP766nDVJaus2K,El DÃ©cimo CÃ­rculo - versiÃ³n smartphone: Novela fantÃ¡stica y de horror,JosÃ© Antonio DomÃ­nguez Garrido,JosÃ© Antonio DomÃ­nguez Garrido,9781312866942,Spanish,0,4.4
9qNZYZ69yYuXeDu225cFhA,Bloodborne,Ales Kot,Titan Comics,9781785866791,English,9,4.6
bDTMwZoBYcNx3NmTwWkxk4,The Secret Woman,Victoria Holt,Sourcebooks| Inc.,9781402277566,English,7,4.2
QeDMhugewfNZ66H7irwEm5,Harvest Home: A Novel,Thomas Tryon,Open Road Media,9781480442283,English,3,4.2
RUc2rndGYFVXii6VWkXZS9,Dracula,Abraham Stoker,Paradimage Soluciones SL,9788416564200,Spanish,6,4.6
D6Mb9vv2QuxEJwpehZkHqN,Heart of Stone,Christine Warren,St. Martin's Paperbacks,9781466841796,English,1,4.2
E83PkLTcnaGmzWGisH9Wkt,Dark Desires,Eve Silver,Eve Silver,9780986935725,English,0,4.4
JktsnTuRHVFUrKVFe8ihrD,Carmilla (Vampira lesbiana) - Parte 1,Joseph Sheridan Le Fanu,Postin,,Spanish,6,4.4
8ASyx34yt43xePmd5nJT5e,Day of the Accident: The compelling and emotional thriller with a twist you won't believe,Nuala Ellwood,Penguin UK,9780241977354,English,1,4.4
7RBNFckcuYVDvtPEQ3UqSd,Frankenstein: o el moderno Prometeo,Mary Shelley,Paradimage Soluciones SL,9788416564316,Spanish,7,4.7
dVEkfLE5eHk73qG7kxiXzZ,The Summer That Melted Everything,Tiffany McDaniel,Scribe Publications,9781925307344,English,4,4.4
8Xd8RvFuToiFjFBJjRsYuw,The Wasp Factory: The stunning and controversial literary debut novel,Iain Banks,Hachette UK,9780748109951,English,5,4.2
BfzTUXMBSwVoFeDkpApgMH,For All Time,V. M. Black,Swift River Media Group,,English,3,4.6
kWeAhiJRPjbm4LPAZsrZSH,The Drunken Ghost: A strange tale,Neel Rana,Neel Rana,,English,4,4.4
CJrhTMAP9zivxMpHTag58z,Las sombras del Portal: Tribal,José Manuel García López,Las Sagas del Hombre,,Spanish,6,4.4
ZB5RanZxwWpTZzs5jbJxkb,While Beauty Slept,Elizabeth Blackwell,Penguin,9781101635193,English,6,4.4
6xyzq33GnKJ2SuCF2YuBsX,CHACHA CHAUDHARY,PRAN KUMAR SHARMA,Prans Features LLP,,English,1,4.6
5gQvdpF8K9MGBBQwXM4898,The Phantom: The Complete Series,Lee Falk,Hermes Press,9781613450055,English,2,4.3
GQJEELYZLYguMHHbTbkWX8,Sword of the Gods: Agents of Ki,Anna Erishkigal,Seraphim Press,9780985489663,English,0,4.7
