title, author, publisher, date_published, ratings, pages, isbn, language, genres
A Reference Grammar of Kotiria (Wanano),Kristine Stenzel,U of Nebraska Press,Jul 1| 2013,3.9,536,9780803246492,English,Foreign Language Study / Native American Languages
A History of the ArabÃÂÃÂÃÂÃÂIsraeli Conflict: Edition 8,Ian J. Bickerton,Routledge,Jan 2| 2018,0.0,588,9781351585514,English,History / Middle East / General
British Warships in the Age of Sail| 1793ÃÂÃÂÃÂÃÂ1817: Design| Construction| Careers and Fates,Rif Winfield,Pen and Sword,Sep 30| 2014,5.0,432,9781783469260,English,History / Military / Napoleonic Wars
A Casebook on Roman Family Law,Bruce W. Frier,Oxford University Press,Nov 6| 2003,0.0,506,9780199972432,English,History / Ancient / Rome
The Life and Times of the Shah,Gholam Reza Afkhami,Univ of California Press,Jan 12| 2009,5.0,740,9780520942165,English,History / Middle East / General
Confederate Casualties at Gettysburg: A Comprehensive Record,John W. Busey,McFarland,Jan 25| 2017,5.0,2390,9781476624365,English,History / United States / Civil War Period (1850-1877)
The History and Practice of Ancient Astronomy,James Evans,Oxford University Press,Oct 1| 1998,5.0,496,9780199874453,English,History / Ancient / General
Key Events in African History: A Reference Guide,Toyin Falola,Greenwood Publishing Group,2002,4.5,347,9780313313233,English,History / Africa / General
The China Order: Centralia| World Empire| and the Nature of Chinese Power,Fei-Ling Wang,SUNY Press,Aug 7| 2017,0.0,342,9781438467504,English,History / Asia / China
The American Irish: A History,Kevin Kenny,Routledge,Jul 22| 2014,3.0,358,9781317889151,English,History / Europe / Ireland
The Executioner's Men: Los Zetas| Rogue Soldiers| Criminal Entrepreneurs| and the Shadow State They Created,George W. Grayson,Transaction Publishers,Aug 14| 2012,4.7,294,9781412846646,English,History / Latin America / General
Ancient Near Eastern History and Culture: Edition 3,William H. Stiebing Jr.,Routledge,Sep 7| 2017,0.0,468,9781134880836,English,History / Ancient / General
The French Assault on American Shipping| 1793-1813: A History and Comprehensive Record of Merchant Marine Losses,Greg H. Williams,McFarland,Oct 21| 2009,5.0,558,9780786454075,English,History / World
The Periplus Maris Erythraei: Text with Introduction| Translation| and Commentary,Lionel Casson,Princeton University Press,May 5| 2012,4.0,344,9781400843206,English,Business & Economics / International / General
Escoffier: The King of Chefs,Kenneth James,A&C Black,Nov 1| 2002,4.8,319,9780826445438,English,History / General
Handbook of South American Archaeology,Helaine Silverman,Springer Science & Business Media,Apr 6| 2008,4.0,1192,9780387749075,English,History / Ancient / General
The Taiping Heavenly Kingdom: Rebellion and the Blasphemy of Empire,Thomas H. Reilly,University of Washington Press,Jul 1| 2011,0.0,232,9780295801926,English,History / Asia / China
The Age of Robert Guiscard: Southern Italy and the Northern Conquest,Graham Loud,Routledge,Jul 10| 2014,0.0,342,9781317900221,English,History / Europe / Italy
Mycenaean Civilization: An Annotated Bibliography through 2002| rev. ed.,Bryan Feuer,McFarland,Dec 31| 2003,0.0,387,9780786426980,English,History / Ancient / General
The Israel-Palestine Conflict,Neil Caplan,John Wiley & Sons,Sep 19| 2011,5.0,336,9781444357868,English,History / General
Korean War Order of Battle: United States| United Nations| and Communist Ground| Naval| and Air Forces| 1950-1953,Gordon L. Rottman,Greenwood Publishing Group,2002,5.0,229,9780275978358,English,History / Military / Korean War
The Earth and Its Peoples: A Global History: Edition 6,Richard Bulliet,Cengage Learning,Jan 1| 2014,0.0,1008,9781285965703,English,History / General
The Columbian Exchange: Biological and Cultural Consequences of 1492| 30th Anniversary Edition,Alfred W. Crosby Jr.,ABC-CLIO,Apr 30| 2003,5.0,320,9780313095399,English,History / World
The Young Turks in Opposition,M. Sukru Hanioglu,Oxford University Press,Mar 16| 1995,5.0,408,9780195358025,English,History / Middle East / General
The Martyrs of Karbala: Shi'i Symbols and Rituals in Modern Iran,Kamran Scot Aghaie,University of Washington Press,Dec 1| 2011,5.0,248,9780295800783,English,History / Middle East / General
The Constitution of the Roman Republic,Andrew Lintott,OUP Oxford,Apr 1| 1999,4.0,310,9780191584671,English,History / Ancient / General
Metalwork in Medieval Islamic Art: The Political Economy of Federal District Courts,Eva Baer,SUNY Press,371,0.0,9780791495575,Original pages,History / Middle East / General,This content is DRM protected.
The Lions of Marash,Stanley Elphinstone Kerr,SUNY Press,Jan 1| 1973,0.0,318,9781438408828,English,History / Middle East / General
Taming the System: The Control of Discretion in Criminal Justice| 1950-1990,Samuel Walker,Oxford University Press,May 20| 1993,0.0,208,9780195360158,English,History / United States / 20th Century
Puerto Rico: Culture| Politics| and Identity: Culture| Politics| and Identity,Nancy Morris,ABC-CLIO,Oct 30| 1995,5.0,224,9780313389283,English,History / Latin America / General
A History of the Muslim World to 1750: The Making of a Civilization| Edition 2,Vernon O. Egger,Routledge,Nov 8| 2017,0.0,568,9781351389075,English,History / Africa / North
The Ancient Maya: New Perspectives,Heather Irene McKillop,ABC-CLIO,2004,3.5,453,9781576076965,English,History / World
The Northern Wars: War| State and Society in Northeastern Europe| 1558 - 1721,Robert I. Frost,Routledge,Sep 25| 2014,4.0,416,9781317898573,English,History / Europe / Baltic States
Encyclopedia of Hair: A Cultural History,Victoria Sherrow,Greenwood Publishing Group,2006,5.0,455,9780313331459,English,Health & Fitness / Beauty & Grooming
Introduction to Homeland Security: Principles of All-Hazards Risk Management| Edition 5,Jane A. Bullock,Butterworth-Heinemann,May 29| 2015,1.0,760,9780128020562,English,Business & Economics / Information Management
Encyclopaedia of the History of Science| Technology| and Medicine in Non-Westen Cultures,Helaine Selin,Springer Science & Business Media,Nov 11| 2013,0.0,1117,9789401714167,English,History / General
An Introduction to Native North America: Edition 5,Mark Q. Sutton,Routledge,Jul 28| 2016,0.0,430,9781317219644,English,History / Native American
British Warships in the Age of Sail| 1714ÃÂÃÂÃÂÃÂ1792: Design| Construction| Careers and Fates,Rif Winfield,Pen and Sword,Dec 12| 2007,1.0,400,9781783469253,English,History / Military / Naval
Fundamentals of Music Processing: Audio| Analysis| Algorithms| Applications,Meinard MÃÂÃÂÃÂÃÂ¼ller,Springer,Jul 21| 2015,0.0,487,9783319219455,English,Computers / Computer Vision & Pattern Recognition
The Ancient Indus Valley: New Perspectives,Jane McIntosh,ABC-CLIO,2008,0.0,441,9781576079072,English,History / World
Medieval Warfare: A History,Maurice Keen,OUP Oxford,Aug 26| 1999,4.7,354,9780191647383,English,History / Europe / General
The Great Ming Code / Da Ming lu,,University of Washington Press,Sep 1| 2012,1.0,416,9780295804002,English,History / Asia / China
British Warships in the Age of Sail| 1817ÃÂÃÂÃÂÃÂ1863: Design| Construction| Careers and Fates,Rif Winfield,Seaforth Publishing,Apr 30| 2014,0.0,414,9781473837430,English,History / Europe / Great Britain / General
Chivalry and Violence in Medieval Europe,Richard Kaeuper,OUP Oxford,Sep 30| 1999,5.0,350,9780191542756,English,History / Europe / General
The Day of the Jackal: The legendary assassination thriller,Frederick Forsyth,Random House,May 25| 2010,4.7,416,9781407095998,English,Fiction / General
The Perfect House (A Jessie Hunt Psychological Suspense ThrillerÃÂÃÂÃÂÃÂBook Three),Blake Pierce,Blake Pierce,Apr 30| 2019,4.7,250,9781640296572,English,Fiction / Mystery & Detective / General
The Girl with the Dragon Tattoo,Stieg Larsson,Hachette UK,Jan 1| 2010,4.5,560,9781849163279,English,Fiction / General
A Prisoner of Birth,Jeffrey Archer,Pan Macmillan,Sep 4| 2008,4.4,400,9780230713741,English,Fiction / General
Death under the Deodars,Ruskin Bond,Penguin UK,Jan 1| 2018,4.4,208,9789385990397,English,Fiction / General
The Spy Who Came in from the Cold,John le CarrÃÂÃÂÃÂÃÂ©,Penguin UK,Feb 24| 2011,4.5,304,9780141963624,English,Fiction / Mystery & Detective / General
The Partner,John Grisham,Random House,Apr 21| 2010,4.6,416,9781407098180,English,Fiction / Mystery & Detective / General
Past Tense,Lee Child,Random House,Nov 5| 2018,4.2,512,9781473542303,English,Fiction / Crime
Career of Evil: Cormoran Strike Book 3,Robert Galbraith,Hachette UK,Oct 20| 2015,4.1,512,9780751563603,English,Fiction / Crime
Before I Go To Sleep: The no. 1 bestselling Richard & Judy Book Club thriller,S J Watson,Random House,Apr 28| 2011,4.3,384,9781409045113,English,Fiction / General
Pretty Girls: A captivating thriller that will keep you hooked to the last page,Karin Slaughter,Random House,Jul 2| 2015,4.5,544,9781473507876,English,Fiction / Crime
Golden In Death,J. D. Robb,Hachette UK,Feb 6| 2020,4.6,400,9780349422107,English,Fiction / Crime
Silence Of The Lambs: (Hannibal Lecter),Thomas Harris,Random House,Oct 1| 2018,4.3,432,9781446439746,English,Fiction / Crime
The Wrong Side of Goodbye,Michael Connelly,Hachette UK,Oct 18| 2016,4.4,400,9781409147497,English,Fiction / Crime
The Couple Next Door: 'So full of twists. Loved it' Richard Osman,Shari Lapena,Random House,Jul 14| 2016,4.2,368,9781473541542,English,Fiction / City Life
Into the Fire,Gregg Hurwitz,Penguin UK,Feb 20| 2020,4.7,464,9781405928571,English,Fiction / Action & Adventure
I Am Pilgrim: The bestselling Richard & Judy Book Club pick,Terry Hayes,Random House,Jul 18| 2013,4.2,704,9781448170609,English,Fiction / Crime
Along Came a Spider,James Patterson,Random House,Jan 1| 2017,4.5,496,9781473539310,English,Fiction / Crime
The Mahabharata: Volume 1| Volume 1,,Penguin UK,Jun 1| 2015,4.3,536,9788184753882,English,Fiction / Mystery & Detective / General
Qahar: (Hindi Edition),Surendra Mohan Pathak,Penguin Random House India Private Limited,Apr 5| 2019,4.3,360,9789353492465,Hindi,Fiction / General
Inferno,Dan Brown,Random House,May 14| 2013,3.8,624,9781448169795,English,Fiction / Action & Adventure
Fatherland,Robert Harris,Random House,May 31| 2012,4.6,560,9781448150274,English,Fiction / Alternative History
The Girl Who Lived Twice: A Thrilling New Dragon Tattoo Story,David Lagercrantz,Hachette UK,Aug 22| 2019,4.6,448,9780857056382,English,Fiction / Family Life / Siblings
Into the Water: The addictive Sunday Times No. 1 bestseller,Paula Hawkins,Random House,May 2| 2017,4.1,448,9781473542211,English,Fiction / General
Sharp Objects: A major HBO & Sky Atlantic Limited Series starring Amy Adams| from the director of BIG LITTLE LIES| Jean-Marc VallÃÂÃÂÃÂÃÂ©e,Gillian Flynn,Hachette UK,Sep 3| 2009,4.1,336,9780297860242,English,Fiction / Crime
The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,Penguin UK,Sep 3| 2020,4.6,336,9780241988275,English,Fiction / Crime
Memory Man,David Baldacci,Pan Macmillan,Apr 23| 2015,4.1,368,9781447277576,English,Fiction / Crime
The Perfect Family: An unputdownable psychological thriller with a heart-stopping twist,Shalini Boland,Bookouture,Nov 6| 2018,4.5,311,9781786815248,English,Fiction / Mystery & Detective / General
SEALs of Honor: Books 4-6,Dale Mayer,Valley Publishing Ltd.,Sep 21| 2016,4.7,740,9781988315393,English,Fiction / Mystery & Detective / General
The Kind Worth Killing,Peter Swanson,Faber & Faber,Feb 3| 2015,4.3,320,9780571302239,English,Fiction / Crime
Casino Royale,Ian Fleming,Random House,Jul 1| 2012,4.5,256,9781448139248,English,Fiction / Action & Adventure
The Guest List,Lucy Foley,HarperCollins,Feb 20| 2020,4.4,384,9780008297183,English,Fiction / Horror
I Let You Go: The Richard & Judy Bestseller,Clare Mackintosh,Hachette UK,Nov 6| 2014,4.3,384,9780751554175,English,Fiction / Action & Adventure
The Sicilian,Mario Puzo,Random House,Nov 30| 2012,4.6,416,9781448106912,English,Fiction / Action & Adventure
The Power of the Dog,Don Winslow,Random House,May 27| 2009,4.6,560,9781407098357,English,Fiction / General
The Curious Incident of the Dog in the Night-time: Vintage Children's Classics,Mark Haddon,Random House,Aug 2| 2012,4.3,304,9781448139859,English,Fiction / Action & Adventure
The Secrets She Keeps: Now a major TV series starring Laura Carmichael,Michael Robotham,Hachette UK,Jul 11| 2017,4.6,448,9780751562781,English,Fiction / Crime
Dying Truth,Angela Marsons,Bookouture,May 18| 2018,4.8,350,9781786814746,English,Fiction / Crime
Renaissance,Oliver Bowden,Penguin UK,Nov 26| 2009,4.2,528,9780141937533,English,Fiction / Action & Adventure
Misery,Stephen King,Hachette UK,May 31| 2007,4.5,384,9781848940895,English,Fiction / General
Friend Request: The most addictive psychological thriller you'll read this year,Laura Marshall,Hachette UK,Jul 27| 2017,4.5,400,9780751568349,English,Fiction / Crime
A Gathering of Shadows,V.E. Schwab,Titan Books,Feb 23| 2016,4.4,352,9781783295432,English,Fiction / Crime
Threat Vector: INSPIRATION FOR THE THRILLING AMAZON PRIME SERIES JACK RYAN,Tom Clancy,Penguin UK,Dec 6| 2012,4.3,720,9780718198114,English,Fiction / Action & Adventure
Don't Let Go: from the #1 bestselling creator of the hit Netflix series The Stranger,Harlan Coben,Random House,Sep 26| 2017,4.5,384,9781473519053,English,Fiction / Mystery & Detective / General
Sherlock Holmes chya Rahasyakatha,Sir Arthur Conan Doyle,Diamond Publications,Jul 1| 2015,4.4,156,9788184836646,Marathi,Fiction / Mystery & Detective / General
The Girl Before: The gripping global bestseller,JP Delaney,Hachette UK,Jan 26| 2017,4.3,448,9781786480279,English,Fiction / Mystery & Detective / Amateur Sleuth
Palatwaar,Surender Mohan Pathak,Harper Collins,Jan 15| 2017,4.8,344,9789352643592,Hindi,Fiction / Mystery & Detective / General
The Thirst: Harry Hole 11,Jo Nesbo,Random House,Apr 20| 2017,4.5,640,9781473547094,English,Fiction / General
AIRPORT PLANNING AND MANAGEMENT 6/E: Edition 6,Seth Young,McGraw Hill Professional,Mar 8| 2011,4.1,608,9780071750233,English,Technology & Engineering / Civil / General
Programmable Logic Controllers: Industrial Control,Khaled Kamel,McGraw Hill Professional,Jul 22| 2013,4.1,432,9780071810470,English,Technology & Engineering / Civil / General
Mathematical Modelling,Seppo Pohjolainen,Springer,Jul 14| 2016,4.7,242,9783319278360,English,Computers / Computer Science
Numerical Linear Algebra,Lloyd N. Trefethen,SIAM,Jan 1| 1997,4.0,373,9780898719574,English,Mathematics / Algebra / General
Five Alarm Leadership: From the Firehouse to the Fireground,Rick Lasky,Fire Engineering Books,2013,4.7,234,9781593702342,English,Education / Decision-Making & Problem Solving
Pride & Ownership: A Firefighter's Love of the Job,Rick Lasky,PennWell Books,2006,4.5,302,9781593700782,English,Business & Economics / Leadership
The Definitive Guide to ARMÃÂÃÂÃÂÃÂ® CortexÃÂÃÂÃÂÃÂ®-M3 and CortexÃÂÃÂÃÂÃÂ®-M4 Processors: Edition 3,Joseph Yiu,Newnes,Oct 6| 2013,4.7,864,9780124079182,English,Computers / Microprocessors
Biomaterials Science: An Introduction to Materials in Medicine| Edition 3,Buddy D. Ratner,Academic Press,Dec 31| 2012,3.8,1573,9780080877808,English,Medical / Instruments & Supplies
Machinery Directive & Harmonised Standards: Machinery Directive 2006/43/EC & HSA Harmonised Standards database,Dr. Eng. Marco Maccarelli,Certifico S.r.l.,Dec 21| 2020,5.0,200,9788898550241,English,Technology & Engineering / Industrial Technology
Manufacturing Planning and Control for Supply Chain Management,F. Robert Jacobs,McGraw Hill Professional,May 6| 2011,4.0,576,9780071750325,English,Technology & Engineering / Civil / General
Surface Water-Quality Modeling,Steven C. Chapra,Waveland Press,Dec 17| 2008,4.4,844,9781478608301,English,Technology & Engineering / Environmental / Water Supply
CNC Programming using Fanuc Custom Macro B,S. K Sinha,McGraw Hill Professional,Jun 22| 2010,3.6,288,9780071713337,English,Technology & Engineering / Civil / General
Crew Resource Management: Edition 2,Earl L. Wiener,Academic Press,Jan 20| 2010,3.8,625,9780080959009,English,Psychology / Applied Psychology
Wills' Mineral Processing Technology: An Introduction to the Practical Aspects of Ore Treatment and Mineral Recovery| Edition 7,Barry A. Wills,Elsevier,Apr 18| 2011,4.8,456,9780080479477,English,Technology & Engineering / Materials Science / General
Fireground Strategies,Anthony Avillo,Fire Engineering Books,2008,4.0,698,9781593701598,English,Technology & Engineering / Fire Science
Learning OpenCV 3: Computer Vision in C++ with the OpenCV Library,Adrian Kaehler,O'Reilly Media| Inc.,Dec 14| 2016,5.0,1024,9781491938003,English,Computers / Computer Vision & Pattern Recognition
Essentials of Chemical Reaction Engineering: Edition 2,H. Scott Fogler,Prentice Hall,Oct 26| 2017,4.0,816,9780134664538,English,Technology & Engineering / Chemical & Biochemical
